Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor; Consumo ;Consumidores
20240301;01/03/2024;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;190.447,83;733.675
20240301;01/03/2024;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;35.064,41;130.063
20240301;01/03/2024;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;57,28;1
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.868.555,06;2.750.380
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.898.196,39;14.234
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;658.758,22;139.859
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;7.680.774,33;7.431
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.524.489,35;291.034
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;490.214,99;855
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.263.098,94;36.005.082
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;246,77;5
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;552.154,99;1.016.800
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;85.963,80;210
20240301;01/03/2024;Sul;SUL;Comercial;Cativo;1.188.678,01;1.140.305
20240301;01/03/2024;Sul;SUL;Comercial;Livre;595.433,26;4.807
20240301;01/03/2024;Sul;SUL;Industrial;Cativo;456.595,77;229.998
20240301;01/03/2024;Sul;SUL;Industrial;Livre;2.718.147,51;4.467
20240301;01/03/2024;Sul;SUL;Outros;Cativo;563.772,78;130.794
20240301;01/03/2024;Sul;SUL;Outros;Livre;47.009,33;206
20240301;01/03/2024;Sul;SUL;Residencial;Cativo;2.751.505,76;11.491.685
20240301;01/03/2024;Sul;SUL;Residencial;Livre;0,00;2
20240301;01/03/2024;Sul;SUL;Rural;Cativo;738.705,46;877.523
20240301;01/03/2024;Sul;SUL;Rural;Livre;307.214,64;318
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;478.396,50;507.686
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;200.811,86;1.784
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;86.996,30;32.874
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;810.673,58;818
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;367.787,17;62.497
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;25.545,72;135
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.363.531,02;6.315.207
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;277.723,00;504.824
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;15.535,22;92
20240201;01/02/2024;Nordeste;NORDESTE;Comercial;Cativo;808.321,31;1.297.293
20240201;01/02/2024;Nordeste;NORDESTE;Comercial;Livre;432.509,06;3.396
20240201;01/02/2024;Nordeste;NORDESTE;Industrial;Cativo;157.999,48;32.324
20240201;01/02/2024;Nordeste;NORDESTE;Industrial;Livre;1.632.018,31;1.462
20240201;01/02/2024;Nordeste;NORDESTE;Outros;Cativo;746.732,74;258.609
20240201;01/02/2024;Nordeste;NORDESTE;Outros;Livre;145.232,11;429
20240201;01/02/2024;Nordeste;NORDESTE;Residencial;Cativo;2.699.953,23;19.623.289
20240201;01/02/2024;Nordeste;NORDESTE;Residencial;Livre;38,00;1
20240201;01/02/2024;Nordeste;NORDESTE;Rural;Cativo;387.999,05;1.063.699
20240201;01/02/2024;Nordeste;NORDESTE;Rural;Livre;7.629,24;92
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;59.006,14;60.344
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Comercial;Livre;40.151,98;395
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;10.797,97;2.752
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Industrial;Livre;510.914,51;96
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Outros;Cativo;95.215,92;38.995
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Outros;Livre;803,77;35
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;397.761,17;2.519.166
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Rural;Cativo;22.453,72;123.978
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Rural;Livre;1.355,01;8
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.209,00;278
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;21,00;3
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;447,00;105
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.134,00;706
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;7,00;6
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Comercial;Cativo;253.225,20;260.621
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Comercial;Livre;115.706,11;819
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Industrial;Cativo;50.900,49;7.054
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Industrial;Livre;1.202.073,47;517
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Outros;Cativo;207.610,09;40.523
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Outros;Livre;28.528,35;214
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Residencial;Cativo;762.932,40;3.916.277
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Rural;Cativo;46.331,97;236.871
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Rural;Livre;2.808,90;32
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;45.297,24;46.029
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;5.597,30;839
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Industrial;Livre;3.115,55;1
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Outros;Cativo;43.101,97;13.806
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;139.906,51;601.130
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Rural;Cativo;10.659,40;49.341
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;65.580,11;67.903
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;15.261,76;143
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;15.533,54;2.686
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;31.480,05;48
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;46.990,62;8.524
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;186.158,00;731.709
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;34.610,94;130.786
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;48,26;1
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.764.716,14;2.753.612
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.867.654,65;13.883
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;657.380,89;140.646
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;7.356.911,11;7.298
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.482.984,50;293.689
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;445.459,37;796
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.879.314,72;35.910.372
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;946,00;8
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;511.349,39;1.020.069
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;88.929,46;201
20240201;01/02/2024;Sul;SUL;Comercial;Cativo;1.182.488,59;1.138.820
20240201;01/02/2024;Sul;SUL;Comercial;Livre;564.297,42;4.699
20240201;01/02/2024;Sul;SUL;Industrial;Cativo;442.092,27;229.548
20240201;01/02/2024;Sul;SUL;Industrial;Livre;2.586.839,37;4.358
20240201;01/02/2024;Sul;SUL;Outros;Cativo;540.902,71;130.535
20240201;01/02/2024;Sul;SUL;Outros;Livre;44.365,66;193
20240201;01/02/2024;Sul;SUL;Residencial;Cativo;2.770.429,30;11.470.512
20240201;01/02/2024;Sul;SUL;Residencial;Livre;166,85;5
20240201;01/02/2024;Sul;SUL;Rural;Cativo;736.505,95;878.852
20240201;01/02/2024;Sul;SUL;Rural;Livre;294.723,63;311
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;481.218,65;509.713
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;193.163,62;1.726
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;84.089,71;33.412
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;802.926,01;782
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;380.514,61;62.782
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;26.771,56;131
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.381.912,93;6.299.772
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;329.169,93;506.147
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;19.110,02;79
20240101;01/01/2024;Nordeste;NORDESTE;Comercial;Cativo;818.594,84;1.299.416
20240101;01/01/2024;Nordeste;NORDESTE;Comercial;Livre;427.479,43;3.202
20240101;01/01/2024;Nordeste;NORDESTE;Industrial;Cativo;157.791,12;32.574
20240101;01/01/2024;Nordeste;NORDESTE;Industrial;Livre;1.596.715,64;1.361
20240101;01/01/2024;Nordeste;NORDESTE;Outros;Cativo;760.684,69;257.963
20240101;01/01/2024;Nordeste;NORDESTE;Outros;Livre;155.367,08;417
20240101;01/01/2024;Nordeste;NORDESTE;Residencial;Cativo;2.752.083,47;19.617.326
20240101;01/01/2024;Nordeste;NORDESTE;Residencial;Livre;41,00;1
20240101;01/01/2024;Nordeste;NORDESTE;Rural;Cativo;511.929,82;1.091.620
20240101;01/01/2024;Nordeste;NORDESTE;Rural;Livre;9.728,32;84
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;62.792,40;60.362
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Comercial;Livre;43.041,11;375
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;12.187,36;2.776
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Industrial;Livre;548.921,20;86
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Outros;Cativo;101.752,30;38.867
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Outros;Livre;807,29;29
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;413.115,17;2.516.135
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Rural;Cativo;24.007,41;120.793
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Rural;Livre;1.357,35;7
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.304,00;277
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;23,00;3
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;511,00;104
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.261,00;701
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,00;6
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Comercial;Cativo;256.892,25;261.554
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Comercial;Livre;118.980,00;787
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Industrial;Cativo;53.961,02;7.079
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Industrial;Livre;1.305.918,59;491
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Outros;Cativo;198.242,52;41.179
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Outros;Livre;31.101,46;214
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Residencial;Cativo;780.615,24;3.929.483
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Rural;Cativo;51.955,40;289.008
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Rural;Livre;2.193,60;23
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;45.892,66;46.304
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;5.674,16;870
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Industrial;Livre;3.889,76;1
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Outros;Cativo;40.820,93;14.093
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;143.593,52;607.271
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Rural;Cativo;12.317,66;55.110
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;67.861,81;68.433
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;15.426,97;133
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;15.996,77;2.708
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;31.407,58;46
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;50.183,45;8.457
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;200.092,86;731.819
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;36.512,29;131.436
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.791.416,17;2.751.559
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.920.174,81;13.142
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;617.080,42;140.352
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;7.340.965,21;6.803
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.535.678,55;291.368
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;453.669,14;773
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.045.989,56;35.723.039
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;985,22;4
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;569.896,27;1.023.314
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;92.393,48;174
20240101;01/01/2024;Sul;SUL;Comercial;Cativo;1.145.839,96;1.139.190
20240101;01/01/2024;Sul;SUL;Comercial;Livre;550.597,61;4.529
20240101;01/01/2024;Sul;SUL;Industrial;Cativo;399.569,41;229.766
20240101;01/01/2024;Sul;SUL;Industrial;Livre;2.548.897,85;4.186
20240101;01/01/2024;Sul;SUL;Outros;Cativo;549.800,34;130.434
20240101;01/01/2024;Sul;SUL;Outros;Livre;44.302,27;181
20240101;01/01/2024;Sul;SUL;Residencial;Cativo;2.704.094,22;11.458.359
20240101;01/01/2024;Sul;SUL;Residencial;Livre;0,43;1
20240101;01/01/2024;Sul;SUL;Rural;Cativo;684.323,35;881.116
20240101;01/01/2024;Sul;SUL;Rural;Livre;278.581,65;274
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;527.318,04;509.127
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;192.932,16;1.680
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;97.760,80;33.023
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;799.580,14;766
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;413.091,97;62.343
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;26.635,05;131
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.522.553,60;6.292.618
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;363.928,68;503.933
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;24.494,71;77
20231201;01/12/2023;Nordeste;NORDESTE;Comercial;Cativo;839.007,70;1.303.221
20231201;01/12/2023;Nordeste;NORDESTE;Comercial;Livre;414.914,80;3.087
20231201;01/12/2023;Nordeste;NORDESTE;Industrial;Cativo;171.674,81;33.003
20231201;01/12/2023;Nordeste;NORDESTE;Industrial;Livre;1.613.557,70;1.347
20231201;01/12/2023;Nordeste;NORDESTE;Outros;Cativo;806.544,44;257.477
20231201;01/12/2023;Nordeste;NORDESTE;Outros;Livre;158.359,24;374
20231201;01/12/2023;Nordeste;NORDESTE;Residencial;Cativo;2.663.060,55;19.615.279
20231201;01/12/2023;Nordeste;NORDESTE;Rural;Cativo;566.661,86;1.133.417
20231201;01/12/2023;Nordeste;NORDESTE;Rural;Livre;9.224,77;88
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;69.012,79;60.199
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Comercial;Livre;42.101,46;315
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;13.588,74;2.746
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Industrial;Livre;535.842,33;62
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Outros;Cativo;114.797,59;38.788
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Outros;Livre;785,74;27
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;434.079,86;2.515.711
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Rural;Cativo;27.904,46;120.862
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Rural;Livre;978,53;4
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;941,00;281
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;16,00;3
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;507,00;106
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;744,00;703
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,00;6
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Comercial;Cativo;276.895,14;261.594
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Comercial;Livre;117.885,72;710
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Industrial;Cativo;56.122,15;7.041
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Industrial;Livre;1.291.013,67;480
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Outros;Cativo;210.635,81;40.312
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Outros;Livre;31.225,18;206
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;827.310,27;3.904.427
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Rural;Cativo;52.144,76;238.219
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Rural;Livre;2.722,26;19
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;44.637,11;45.864
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;5.747,21;916
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Industrial;Livre;3.832,00;1
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Outros;Cativo;44.831,27;13.754
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;137.009,16;596.550
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.288,10;50.313
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;75.210,57;68.294
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;14.684,17;122
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;22.617,79;2.689
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;26.713,10;44
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;57.416,94;8.538
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;207.234,91;728.859
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;37.401,35;131.006
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.942.891,55;2.775.415
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.840.530,26;14.405
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;716.645,75;141.766
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;7.421.087,95;7.012
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.608.451,11;293.583
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;401.982,37;732
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.079.985,32;36.462.149
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;348,88;2
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;715.442,46;1.045.980
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;113.655,97;153
20231201;01/12/2023;Sul;SUL;Comercial;Cativo;1.087.200,79;1.134.147
20231201;01/12/2023;Sul;SUL;Comercial;Livre;532.833,88;4.409
20231201;01/12/2023;Sul;SUL;Industrial;Cativo;466.648,95;227.778
20231201;01/12/2023;Sul;SUL;Industrial;Livre;2.426.065,71;4.077
20231201;01/12/2023;Sul;SUL;Outros;Cativo;531.496,61;129.885
20231201;01/12/2023;Sul;SUL;Outros;Livre;40.605,74;175
20231201;01/12/2023;Sul;SUL;Residencial;Cativo;2.446.621,70;11.435.140
20231201;01/12/2023;Sul;SUL;Rural;Cativo;584.369,54;881.574
20231201;01/12/2023;Sul;SUL;Rural;Livre;259.202,34;265
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;534.155,22;508.862
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;193.106,22;1.623
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;101.575,59;33.173
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;826.683,37;753
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;412.130,01;62.164
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;26.745,09;123
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.529.414,81;6.271.615
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;381.003,24;503.761
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;29.841,16;73
20231101;01/11/2023;Nordeste;NORDESTE;Comercial;Cativo;833.548,99;1.295.804
20231101;01/11/2023;Nordeste;NORDESTE;Comercial;Livre;402.790,90;3.048
20231101;01/11/2023;Nordeste;NORDESTE;Industrial;Cativo;176.666,85;32.174
20231101;01/11/2023;Nordeste;NORDESTE;Industrial;Livre;1.626.555,13;1.316
20231101;01/11/2023;Nordeste;NORDESTE;Outros;Cativo;821.852,58;257.351
20231101;01/11/2023;Nordeste;NORDESTE;Outros;Livre;147.454,87;335
20231101;01/11/2023;Nordeste;NORDESTE;Residencial;Cativo;2.684.076,78;19.494.861
20231101;01/11/2023;Nordeste;NORDESTE;Rural;Cativo;561.133,63;1.184.783
20231101;01/11/2023;Nordeste;NORDESTE;Rural;Livre;9.158,51;74
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;70.793,31;60.353
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Comercial;Livre;41.043,88;297
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;14.176,16;2.738
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Industrial;Livre;503.214,80;61
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Outros;Cativo;116.361,31;38.888
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Outros;Livre;720,16;23
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;434.017,57;2.518.329
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Rural;Cativo;31.099,37;121.290
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Rural;Livre;1.116,41;4
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.062,00;277
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,00;3
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;480,00;102
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;943,00;701
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;8,00;6
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Comercial;Cativo;287.739,93;261.831
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Comercial;Livre;125.796,73;700
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Industrial;Cativo;59.688,92;7.112
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Industrial;Livre;1.242.641,19;465
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Outros;Cativo;230.613,26;40.452
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Outros;Livre;30.945,71;205
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;873.775,41;3.901.374
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Rural;Cativo;57.778,51;237.426
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Rural;Livre;2.796,77;19
